1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 850 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 820 ,    0|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 799 ,    0|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 783 ,    0|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 772 ,    0|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 764 ,    0|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 808 ,    0|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 838 ,    0|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 856 ,    0||  94 ,    0||  83 ,    0||   7 ,    0||   0 ,    0||   0 ,    0||
 869 ,    0||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 920 ,    0||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 967 ,    0||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 977 ,    0||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 850 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 820 ,    0|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 799 ,    0|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 783 ,    0|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 772 ,    0|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 764 ,    0|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 808 ,    0|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 838 ,    0|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 856 ,    0||  94 ,    0||  83 ,    0||   7 ,    0||   0 ,    0||   0 ,    0||
 869 ,    0||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 920 ,    0||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 967 ,    0||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 977 ,    0||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 850 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 820 ,    0|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
