1895 ,  226|| 506 ,   91|| 121 ,   18||   0 ,    0||   0 ,    0||   0 ,    0||
1867 ,  223|| 514 ,   98|| 124 ,   19||   0 ,    0||   0 ,    0||   0 ,    0||
1962 ,  240|| 423 ,   86|| 102 ,   17||   0 ,    0||   0 ,    0||   0 ,    0||
2018 ,  252|| 366 ,   77||  89 ,   15||   0 ,    0||   0 ,    0||   0 ,    0||
2051 ,  259|| 330 ,   69||  80 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||
2068 ,  263|| 308 ,   63||  74 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
2176 ,  280|| 214 ,   45||  52 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
2235 ,  288|| 127 ,   27||  74 ,   11||   0 ,    0||   0 ,    0||   0 ,    0||
2267 ,  290||  75 ,   16||  88 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
2283 ,  288||  45 ,   10||  97 ,   15||   0 ,    0||   0 ,    0||   0 ,    0||
2397 ,  301||  23 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2392 ,  293||  24 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2388 ,  286||  24 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2384 ,  278||  24 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2380 ,  271||  24 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2376 ,  264||  19 ,    2||   5 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2372 ,  257||  19 ,    2||   5 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2369 ,  251||  19 ,    2||   5 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2181 ,  225|| 168 ,   18||  40 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
2045 ,  206|| 274 ,   29||  65 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1947 ,  191|| 348 ,   39||  83 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
1875 ,  180|| 400 ,   46||  96 ,   10||   0 ,    0||   0 ,    0||   0 ,    0||
1822 ,  171|| 435 ,   53|| 104 ,   11||   0 ,    0||   0 ,    0||   0 ,    0||
1783 ,  165|| 459 ,   58|| 110 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
1752 ,  161|| 474 ,   63|| 114 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
1728 ,  159|| 484 ,   68|| 117 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||
1820 ,  170|| 401 ,   59||  97 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
1876 ,  178|| 348 ,   53||  84 ,   11||   0 ,    0||   0 ,    0||   0 ,    0||
1910 ,  182|| 314 ,   47||  76 ,   10||   0 ,    0||   0 ,    0||   0 ,    0||
1930 ,  185|| 293 ,   43||  71 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
2034 ,  196|| 204 ,   30||  50 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
2093 ,  201|| 122 ,   19||  70 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
2125 ,  202||  72 ,   11||  83 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
2142 ,  200||  43 ,    7||  91 ,   10||   0 ,    0||   0 ,    0||   0 ,    0||
2252 ,  209||  21 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2248 ,  203||  22 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2246 ,  198||  22 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2243 ,  193||  22 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2240 ,  187||  22 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2238 ,  182||  18 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2236 ,  178||  18 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2233 ,  173||  18 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2057 ,  155|| 158 ,   12||  38 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1930 ,  142|| 258 ,   20||  62 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1838 ,  131|| 329 ,   26||  79 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1771 ,  123|| 379 ,   31||  91 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
1722 ,  118|| 414 ,   36|| 100 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
1686 ,  113|| 438 ,   39|| 106 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
1659 ,  110|| 454 ,   42|| 110 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
1638 ,  108|| 464 ,   45|| 112 ,   10||   0 ,    0||   0 ,    0||   0 ,    0||
1727 ,  116|| 386 ,   40||  93 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
1784 ,  121|| 336 ,   35||  81 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
1818 ,  124|| 304 ,   32||  74 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
1839 ,  125|| 283 ,   29||  69 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1942 ,  132|| 198 ,   20||  48 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
2000 ,  136|| 118 ,   12||  67 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
2032 ,  136||  71 ,    7||  80 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
2050 ,  135||  42 ,    4||  88 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
2158 ,  141||  20 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2155 ,  137||  22 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2154 ,  133||  22 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2152 ,  129||  22 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2150 ,  126||  22 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2149 ,  122||  17 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2147 ,  119||  17 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2146 ,  116||  17 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1977 ,  104|| 152 ,    8||  37 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1855 ,   95|| 248 ,   13||  60 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1768 ,   88|| 317 ,   17||  77 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1704 ,   83|| 366 ,   21||  88 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
1658 ,   79|| 400 ,   24||  97 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
1624 ,   76|| 424 ,   26|| 102 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1598 ,   74|| 441 ,   28|| 107 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1579 ,   72|| 452 ,   30|| 109 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1668 ,   77|| 377 ,   26||  91 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
1724 ,   80|| 328 ,   23||  80 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
1759 ,   82|| 297 ,   21||  72 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1781 ,   83|| 277 ,   19||  67 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1883 ,   88|| 194 ,   13||  47 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1940 ,   90|| 116 ,    8||  66 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1973 ,   90||  69 ,    5||  78 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1992 ,   89||  42 ,    3||  86 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
2098 ,   93||  20 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2096 ,   90||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2095 ,   88||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2093 ,   85||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2092 ,   83||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2091 ,   80||  17 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2090 ,   78||  17 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2089 ,   76||  17 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1926 ,   68|| 148 ,    5||  36 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1808 ,   62|| 242 ,    9||  58 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1722 ,   58|| 309 ,   11||  75 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1661 ,   54|| 357 ,   14||  86 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1616 ,   52|| 391 ,   15||  95 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1584 ,   50|| 415 ,   17|| 100 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1560 ,   48|| 432 ,   18|| 105 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1542 ,   47|| 444 ,   19|| 107 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1630 ,   50|| 371 ,   17||  90 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
1686 ,   52|| 324 ,   15||  78 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1722 ,   53|| 293 ,   13||  71 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1744 ,   54|| 273 ,   12||  66 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1845 ,   57|| 192 ,    8||  46 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1902 ,   58|| 115 ,    5||  65 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1935 ,   58||  69 ,    3||  77 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1954 ,   58||  41 ,    2||  84 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
2059 ,   60||  20 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2058 ,   59||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2057 ,   57||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2056 ,   55||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2055 ,   54||  21 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2055 ,   52||  17 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2054 ,   51||  17 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2054 ,   49||  17 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1893 ,   44|| 145 ,    3||  35 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1777 ,   40|| 238 ,    6||  58 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1694 ,   37|| 304 ,    7||  74 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1633 ,   35|| 352 ,    9||  85 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1590 ,   33|| 386 ,   10||  93 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1558 ,   32|| 410 ,   11||  99 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1535 ,   31|| 427 ,   12|| 103 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1518 ,   31|| 439 ,   12|| 106 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1605 ,   33|| 367 ,   11||  89 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1662 ,   34|| 321 ,   10||  78 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1698 ,   35|| 291 ,    9||  70 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1721 ,   35|| 271 ,    8||  66 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1820 ,   37|| 190 ,    5||  46 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1878 ,   38|| 114 ,    3||  64 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1911 ,   38||  68 ,    2||  76 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1930 ,   37||  41 ,    1||  84 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
2035 ,   39||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2033 ,   38||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2033 ,   37||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2032 ,   36||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2032 ,   35||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2031 ,   34||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2031 ,   33||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2031 ,   32||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1872 ,   29|| 144 ,    2||  35 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1758 ,   26|| 236 ,    4||  57 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1675 ,   24|| 301 ,    5||  73 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1616 ,   23|| 348 ,    6||  84 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1573 ,   22|| 382 ,    6||  93 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1542 ,   21|| 406 ,    7||  98 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1519 ,   20|| 424 ,    7|| 103 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1503 ,   20|| 436 ,    8|| 106 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1590 ,   21|| 365 ,    7||  88 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
1646 ,   22|| 319 ,    6||  77 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1682 ,   22|| 289 ,    5||  70 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1706 ,   22|| 269 ,    5||  65 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1805 ,   24|| 189 ,    3||  46 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1863 ,   24|| 113 ,    2||  63 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1896 ,   24||  68 ,    1||  75 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1915 ,   24||  41 ,    1||  83 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2019 ,   25||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2018 ,   24||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2017 ,   24||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2017 ,   23||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2017 ,   22||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2017 ,   22||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2016 ,   21||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2016 ,   20||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1859 ,   18|| 143 ,    1||  35 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1745 ,   17|| 234 ,    2||  57 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1663 ,   15|| 299 ,    3||  72 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1605 ,   15|| 346 ,    4||  84 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1562 ,   14|| 380 ,    4||  92 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1531 ,   13|| 404 ,    4||  98 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1509 ,   13|| 421 ,    5|| 102 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1493 ,   13|| 434 ,    5|| 105 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1580 ,   13|| 363 ,    4||  88 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1636 ,   14|| 317 ,    4||  77 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1672 ,   14|| 288 ,    3||  70 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1696 ,   14|| 268 ,    3||  65 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1795 ,   15|| 188 ,    2||  46 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1853 ,   15|| 113 ,    1||  63 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1886 ,   16||  68 ,    1||  75 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1905 ,   15||  41 ,    0||  83 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2009 ,   16||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2008 ,   16||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2008 ,   15||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2007 ,   15||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2007 ,   14||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2007 ,   14||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2007 ,   13||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2007 ,   13||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1850 ,   12|| 142 ,    1||  34 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1737 ,   11|| 233 ,    1||  56 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1656 ,   10|| 298 ,    2||  72 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1597 ,    9|| 345 ,    2||  84 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1555 ,    9|| 379 ,    3||  92 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1525 ,    8|| 403 ,    3||  98 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1503 ,    8|| 420 ,    3|| 102 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1487 ,    8|| 432 ,    3|| 105 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1574 ,    9|| 362 ,    3||  88 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1630 ,    9|| 317 ,    2||  77 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1666 ,    9|| 287 ,    2||  70 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
1690 ,    9|| 268 ,    2||  65 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1789 ,   10|| 188 ,    1||  45 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1846 ,   10|| 113 ,    1||  63 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1880 ,   10||  68 ,    1||  75 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1899 ,   10||  41 ,    0||  82 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2003 ,   10||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,   10||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,   10||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,    9||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,    9||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,    9||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,    9||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2001 ,    8||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1845 ,    7|| 142 ,    1||  34 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1732 ,    7|| 232 ,    1||  56 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1651 ,    6|| 297 ,    1||  72 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1593 ,    6|| 344 ,    1||  83 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1551 ,    6|| 378 ,    2||  91 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1521 ,    5|| 402 ,    2||  97 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1499 ,    5|| 419 ,    2|| 102 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1483 ,    5|| 432 ,    2|| 105 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1570 ,    5|| 362 ,    2||  88 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1626 ,    6|| 316 ,    2||  77 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1662 ,    6|| 287 ,    1||  69 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1686 ,    6|| 267 ,    1||  65 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1785 ,    6|| 188 ,    1||  45 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1842 ,    6|| 112 ,    1||  63 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1876 ,    6||  67 ,    0||  75 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1895 ,    6||  40 ,    0||  82 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1999 ,    7||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    6||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    6||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    6||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    6||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    6||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    5||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1997 ,    5||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1841 ,    5|| 141 ,    0||  34 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1729 ,    4|| 232 ,    1||  56 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1648 ,    4|| 297 ,    1||  72 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1590 ,    4|| 343 ,    1||  83 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1548 ,    4|| 377 ,    1||  91 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1518 ,    3|| 401 ,    1||  97 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1496 ,    3|| 419 ,    1|| 101 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1480 ,    3|| 431 ,    1|| 104 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1567 ,    3|| 361 ,    1||  87 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1623 ,    4|| 316 ,    1||  76 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1660 ,    4|| 286 ,    1||  69 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1683 ,    4|| 267 ,    1||  65 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1782 ,    4|| 187 ,    1||  45 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1840 ,    4|| 112 ,    0||  63 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1873 ,    4||  67 ,    0||  74 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1892 ,    4||  40 ,    0||  82 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1996 ,    4||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    4||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    4||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    4||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    4||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    4||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    3||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1995 ,    3||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1839 ,    3|| 141 ,    0||  34 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1727 ,    3|| 231 ,    0||  56 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1646 ,    3|| 296 ,    1||  72 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1588 ,    2|| 343 ,    1||  83 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1546 ,    2|| 377 ,    1||  91 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1516 ,    2|| 401 ,    1||  97 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1494 ,    2|| 418 ,    1|| 101 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1479 ,    2|| 431 ,    1|| 104 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1565 ,    2|| 361 ,    1||  87 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1622 ,    2|| 316 ,    1||  76 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1658 ,    2|| 286 ,    1||  69 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1682 ,    2|| 267 ,    1||  65 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1781 ,    3|| 187 ,    0||  45 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1838 ,    3|| 112 ,    0||  63 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1871 ,    3||  67 ,    0||  74 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1891 ,    3||  40 ,    0||  82 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1994 ,    3||  19 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1993 ,    3||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1993 ,    2||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1993 ,    2||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1993 ,    2||  20 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1993 ,    2||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
1993 ,    2||  16 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
